Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6073009705,4243,San Diego,92120,San Diego,-117.073373,32.78497,7.71,8.88,5-10%,0.045,39.96,9.588113887,45.34,0.087,32.45,310.01,23.45,28.10,21.52,0.00,0.00,199.642334,34.44,1364.742954,74.30,1.75,24.83,1.5,13.28,0.02,10.06,2,24.15,0,0.00,27.44,3.38,15.23,35.27,34.02,4.12,29.46,9.06,21.61,1.2,2.58,2.1,16.42,14,18.13,4,23.29,11.3,17.91,22.02,2.28,10.14
6111007201,3537,Ventura ,91362,Thousand Oaks,-118.8516573,34.1938841,7.71,8.87,5-10%,0.048,55.32,9.223182286,40.86,0.154,52.22,477.61,46.57,37.03,32.94,0.00,0.00,6.8228167,10.08,1353.240949,73.88,0,0.00,1.3,10.84,0,0.00,11,87.97,0,0.00,32.58,4.01,26.57,22.31,12.30,3.57,17.68,8.3,15.45,3.6,14.12,3,23.92,7.9,5.20,5.2,39.12,13.3,27.35,18.54,1.92,6.44
6073020706,6404,San Diego,92025,Escondido,-117.0388245,33.0998055,7.71,8.85,5-10%,0.051,63.95,7.728140683,11.16,0.065,23.92,738.49,77.31,17.74,9.91,11.89,61.86,16.41776657,13.17,651.0140142,32.21,0,0.00,0,0.00,0,0.00,4,44.59,0,0.00,27.43,3.38,15.20,33.88,31.74,3.04,9.70,10.28,32.12,3.2,11.85,2.4,19.15,11.3,12.05,3.2,14.05,15.8,40.51,22.02,2.28,10.16
6041103200,7260,Marin ,94947,Novato,-122.5861373,38.098306,7.70,8.84,5-10%,0.031,7.57,8.217815038,16.59,0.042,15.21,172.55,4.94,49.39,50.57,0.00,0.00,141.5376663,31.01,283.4236102,7.45,9.4,61.60,4.95,30.59,0,0.00,1,13.12,0,0.00,18.13,2.23,2.38,41.64,44.09,2.53,4.80,9.89,28.98,10.4,41.97,7,48.14,18.9,29.17,3.6,18.57,21.1,65.13,33.28,3.45,24.68
6001423700,4399,Alameda ,94705,Berkeley,-122.248923,37.8618413,7.70,8.83,5-10%,0.029,4.73,9.032993512,38.07,0.155,52.58,108.41,3.93,65.97,73.91,0.00,0.00,894.393331,59.00,440.2450392,16.73,0.7,10.98,15.75,61.92,0.06,28.51,1,13.12,0,0.00,28.38,3.49,17.25,20.48,9.82,2.86,7.66,7.37,9.53,0,0.00,0.5,1.98,45.4,73.47,4.3,27.44,21,64.67,21.26,2.20,9.33
6097152202,6594,Sonoma ,95409,Santa Rosa,-122.6753429,38.4670566,7.70,8.81,5-10%,0.033,10.43,7.443977072,9.32,0.224,66.17,154.66,4.65,39.92,37.00,0.00,0.00,0.007804667,1.26,778.9937653,42.68,0,0.00,26,76.70,0,0.00,4,44.59,0,0.00,22.38,2.75,6.41,29.58,24.38,3.43,15.02,7.47,10.01,6.9,29.21,2.1,16.42,26.1,43.74,5.5,42.51,18.8,55.26,26.95,2.79,15.96
6001450601,3633,Alameda ,94588,Pleasanton,-121.930798,37.653163,7.70,8.80,5-10%,0.039,21.99,8.223473245,16.71,0.081,30.33,652.64,62.20,20.43,12.49,0.08,21.96,210.6623332,35.04,3934.143254,98.60,8.75,57.88,45.3,89.07,0.65,76.51,2,24.15,0,0.00,41.45,5.10,52.18,15.76,4.47,4.51,38.97,6.01,3.58,1.6,4.11,3,23.92,7.5,4.55,3.2,14.05,11.9,20.50,14.55,1.51,3.48
6001450605,4010,Alameda ,94566,Pleasanton,-121.8820197,37.6721031,7.69,8.79,5-10%,0.041,26.92,8.437229969,21.31,0.062,22.78,403.78,35.11,17.93,10.11,0.00,2.51,144.7153345,31.22,648.892689,32.01,0,0.00,27.5,78.17,0.035,17.67,2,24.15,0,0.00,23.16,2.85,7.42,27.11,20.15,6.04,75.96,8.25,15.10,2.3,7.16,2.8,22.13,11.3,12.05,3.7,19.73,10.4,13.89,26.03,2.70,14.83
6059062636,3979,Orange ,92656,Aliso Viejo,-117.7170668,33.5832392,7.69,8.78,5-10%,0.048,56.35,9.251714056,41.26,0.214,64.52,174.71,5.24,15.33,7.88,0.00,0.00,911.1863097,59.36,1303.276226,72.35,0,0.00,0,0.00,0.235,56.03,7,68.85,0,0.00,33.90,4.17,30.03,21.7,11.28,2.94,8.60,9.74,27.50,7.8,32.73,1.4,10.45,15.3,20.93,1.9,3.80,14,30.96,17.78,1.84,5.81
6087120600,4776,Santa Cruz,95018,Felton,-122.0465656,37.0960709,7.69,8.76,5-10%,0.036,15.05,6.180246881,3.87,0.005,2.28,869.24,93.58,46.83,46.85,0.03,15.26,28.3892333,17.07,514.1157256,21.98,4.5,42.96,22,72.07,0,0.00,10,84.20,6.5,81.10,36.68,4.52,37.69,15.22,4.13,4.03,27.29,6.04,3.71,2.5,8.21,1,6.66,15.8,21.83,4.9,35.13,14.5,33.90,16.43,1.70,4.75
6059075809,2887,Orange ,92861,Villa Park,-117.8092479,33.8222704,7.68,8.75,5-10%,0.050,60.71,11.97911915,77.35,0.022,7.93,331.40,25.71,23.01,15.49,8.92,60.06,1.05E+04,97.89,628.8337561,30.49,0,0.00,1.45,11.02,0.01,8.74,0,0.00,3.7,65.85,37.01,4.56,38.77,13.78,2.70,2.88,7.95,6.39,4.90,5.9,25.10,1.8,13.56,13.5,16.93,8.3,71.54,9.2,9.55,16.26,1.69,4.63
6061023900,3313,Placer ,95648,Lincoln,-121.3278582,38.8889816,7.68,8.74,5-10%,0.052,67.75,7.862558209,12.16,0.092,34.39,636.72,60.65,7.90,2.47,2.97,50.64,21.16572633,15.25,224.2793219,4.98,7,52.96,0.75,6.99,0.01,8.74,0,0.00,0,0.00,25.27,3.11,10.98,31.69,28.20,1.76,1.21,14.48,63.31,7.1,30.02,2.2,17.48,14.1,18.40,2.2,5.53,9.9,12.16,23.81,2.47,11.98
6087100100,2178,Santa Cruz,95065,Santa Cruz,-121.9990254,36.9957924,7.67,8.73,5-10%,0.034,12.52,6.02411168,3.20,0.041,14.72,273.31,15.02,40.72,38.22,0.00,0.00,19.16923333,14.37,1223.110098,69.51,0,0.00,3.3,24.18,1,81.59,4,44.59,0,0.00,23.99,2.95,8.62,22.44,12.43,5.34,60.71,7.42,9.73,4,16.25,2.5,19.93,19.6,30.73,4.8,33.92,9.8,11.76,25.07,2.60,13.58
6067009404,5647,Sacramento ,95693,Wilton,-121.1689727,38.3858209,7.67,8.71,5-10%,0.050,61.31,8.152529916,15.52,0.010,3.68,487.32,47.92,19.00,11.08,55.89,73.42,26.51539993,16.77,99.07168698,1.10,5,45.20,3,22.97,0,0.00,4,44.59,0.5,20.37,28.11,3.46,16.60,27.06,20.03,3.17,11.07,10.91,37.08,8.3,35.05,NA,NA,14.4,19.07,3.6,18.57,8.5,7.39,21.37,2.22,9.48
6059099308,6111,Orange ,92648,Huntington Beach,-118.0201434,33.6791148,7.66,8.70,5-10%,0.040,26.02,11.33132882,58.32,0.059,21.42,347.12,28.54,6.30,1.70,21.56,66.48,4033.373291,88.64,746.3724261,40.03,2.65,31.14,0,0.00,0,0.00,3,34.11,6,79.63,37.25,4.59,39.48,32.14,29.06,3.38,14.22,11.2,39.62,1.5,3.73,1.2,8.54,8,5.36,0.8,0.46,7.5,4.91,16.12,1.67,4.53
6075035100,9053,San Francisco,94122,San Francisco,-122.4991499,37.7576269,7.66,8.69,5-10%,0.028,3.88,8.672886641,28.87,0.153,52.00,257.97,13.56,67.95,76.36,0.00,0.00,554.9553324,48.49,717.8748954,37.63,0.9,13.01,0,0.00,0,0.00,0,0.00,0,0.00,22.60,2.78,6.80,21.71,11.30,4.7,43.79,7.22,8.76,9.5,39.11,9.9,60.92,14.5,19.28,3.6,18.57,12.1,21.34,26.57,2.75,15.47
6073008344,3598,San Diego,92122,San Diego,-117.1962537,32.8583742,7.66,8.68,5-10%,0.043,34.86,9.332717727,42.39,0.353,81.39,310.01,23.45,25.45,18.17,13.97,62.82,155.1139679,31.86,1361.752338,74.11,0,0.00,0,0.00,0.05,26.37,3,34.11,4.5,71.31,39.54,4.87,46.38,18.51,7.15,2.46,4.18,7.75,12.06,3,10.94,1.1,7.56,12.2,14.05,5.5,42.51,15.2,37.76,15.18,1.57,3.90
6059032044,5862,Orange ,92679,Trabuco Canyon,-117.5916259,33.6153523,7.65,8.66,5-10%,0.052,67.84,9.966448896,48.81,0.060,21.93,388.73,32.73,10.45,4.29,0.00,0.00,1009.348653,61.35,609.0905909,29.13,0.9,13.01,0,0.00,0,0.00,1,13.12,0,0.00,23.91,2.94,8.46,12.04,1.60,5.49,64.18,7.32,9.28,2.9,10.31,2.4,19.15,9.7,8.56,4.8,33.92,18.5,53.76,25.08,2.60,13.59
6041119201,3437,Marin ,94904,Greenbrae,-122.5282641,37.9456796,7.65,8.65,5-10%,0.030,6.41,8.463780245,21.89,0.220,65.55,194.45,6.43,33.10,27.97,0.00,0.00,630.265981,51.53,1364.544244,74.29,1.75,24.83,2.75,19.58,0,0.00,11,87.97,1.1,33.59,32.24,3.97,25.71,14.69,3.45,3.68,19.78,8.48,17.07,3.2,11.85,2.9,23.01,19.8,31.24,2.1,4.85,17.2,47.81,18.59,1.93,6.48
6073008366,6844,San Diego,92129,San Diego,-117.160587,32.9525769,7.64,8.64,5-10%,0.046,46.30,9.28663576,41.77,0.051,18.29,310.01,23.45,6.29,1.69,0.11,23.93,20.4515006,14.95,1179.342715,67.90,0,0.00,0.75,6.99,0,0.00,8,73.64,1,33.24,27.45,3.38,15.30,23.64,14.11,4.47,37.88,9.68,26.89,4.9,20.52,8,52.71,5.8,2.01,2.4,6.90,7.3,4.53,21.81,2.26,9.90
6081610000,4894,San Mateo,94062,Redwood City,-122.2412328,37.4844567,7.63,8.63,5-10%,0.030,7.44,8.100223484,14.84,0.173,56.94,384.48,31.77,53.11,55.69,0.00,0.00,92.3283971,26.00,748.114255,40.28,13.45,74.06,72.05,94.82,0.3,61.73,0,0.00,0,0.00,34.79,4.28,32.51,20.95,10.28,3.86,23.27,5.63,2.26,8.7,36.33,4.7,35.73,13.5,16.93,2.3,6.24,11.1,17.04,17.20,1.78,5.33
6095252912,5817,Solano ,95687,Vacaville,-121.9443575,38.3572485,7.63,8.61,5-10%,0.043,34.29,7.410332801,9.10,0.066,24.38,264.62,14.47,7.30,2.18,2.02,47.82,428.4723307,44.33,459.098474,17.93,0,0.00,0.2,1.53,0,0.00,4,44.59,0,0.00,19.28,2.37,3.26,77.03,83.44,3.09,10.19,15.25,68.10,3,10.94,1,6.66,6.5,2.95,2.4,6.90,10.1,12.91,30.99,3.21,21.46
6097153806,3344,Sonoma ,95492,Windsor,-122.8020356,38.5525461,7.63,8.60,5-10%,0.034,11.71,6.543527124,5.15,0.133,46.57,393.67,33.49,21.03,13.15,14.29,63.07,0.031911,1.87,515.878661,22.13,0.25,4.82,3.2,23.60,0,0.00,2,24.15,0,0.00,19.93,2.45,3.78,41.01,43.15,2.82,7.17,13.15,54.96,9.9,40.54,1.2,8.54,18.8,29.02,3.9,22.06,12.7,24.16,29.98,3.11,19.82
6111007607,6283,Ventura ,93021,Moorpark,-118.904262,34.2624249,7.62,8.59,5-10%,0.048,55.25,9.099520611,39.32,0.026,9.07,690.13,67.95,7.57,2.28,481.04,84.85,5.3419601,9.49,521.2380425,22.61,0,0.00,0,0.00,0.01,8.74,16,96.08,0.2,8.40,31.78,3.91,24.47,21.67,11.18,3.66,19.34,10.09,30.58,5.1,21.54,2.9,23.01,8.9,7.07,4.5,29.90,7.3,4.53,18.79,1.95,6.72
6013385200,1254,Contra Costa,94530,El Cerrito,-122.3087345,37.9274762,7.62,8.58,5-10%,0.030,6.37,8.951073702,36.22,0.089,33.40,108.41,3.93,55.65,59.48,0.00,0.00,1866.988322,72.18,639.5243138,31.40,2.25,29.44,3.75,26.46,0,0.00,2,24.15,0,0.00,25.58,3.15,11.64,40.33,41.97,0,0.00,8.79,19.48,2.5,8.21,8.1,53.29,13.2,16.18,5.8,46.14,8.4,7.11,23.34,2.42,11.41
6073009801,4951,San Diego,92119,San Diego,-117.030735,32.7984505,7.62,8.56,5-10%,0.046,48.26,9.611569494,45.72,0.062,22.76,310.01,23.45,20.10,12.13,0.00,0.00,157.9694672,31.98,367.590884,12.15,0,0.00,9.25,45.72,0,0.00,0,0.00,0,0.00,19.42,2.39,3.41,35.58,34.51,5.56,65.83,10.48,34.01,3.2,11.85,4.2,32.23,14,18.13,1.4,1.79,11.7,19.47,30.74,3.19,21.10
6073007002,2967,San Diego,92106,San Diego,-117.235636,32.7323705,7.62,8.55,5-10%,0.040,25.07,9.988799803,49.05,0.098,36.52,310.01,23.45,52.99,55.46,0.00,2.22,348.5335693,41.89,467.6834262,18.39,0.7,10.98,3.4,24.30,0.25,58.79,5,52.00,0.2,8.40,31.30,3.85,23.27,20.42,9.70,5.73,69.53,5.85,2.84,3.2,11.85,0,0.00,9.7,8.56,4.7,32.61,4.7,0.92,19.07,1.98,7.02
6065044928,3318,Riverside ,92211,Palm Desert,-116.3388596,33.7388712,7.61,8.54,5-10%,0.060,84.17,7.065501399,7.06,0.050,18.07,398.22,34.37,6.24,1.66,0.01,12.25,0.103154433,2.64,929.6846492,53.73,0,0.00,0,0.00,0,0.00,0,0.00,2.5,58.24,21.71,2.67,5.63,27.63,21.19,5.56,65.83,8.75,18.98,1.3,2.97,0.5,1.98,17.6,26.18,NA,NA,17.1,47.39,27.48,2.85,16.70
6075016801,3746,San Francisco,94117,San Francisco,-122.4290086,37.7713294,7.61,8.52,5-10%,0.028,2.24,8.568936646,24.82,0.367,82.54,257.97,13.56,49.70,50.93,0.00,0.00,541.4640096,48.04,858.0110516,48.45,1.3,21.12,8.5,43.71,0.635,76.07,0,0.00,0,0.00,31.94,3.93,24.88,34.92,33.28,3.19,11.24,6.03,3.66,3.6,14.12,2.4,19.15,17,24.65,1.9,3.80,16.6,44.76,18.68,1.94,6.57
6059062639,7492,Orange ,92656,Aliso Viejo,-117.7293374,33.5601414,7.61,8.51,5-10%,0.047,52.52,9.522678699,44.72,0.080,29.94,174.71,5.24,5.66,1.46,0.00,0.00,829.2226665,57.44,822.3710211,45.86,0,0.00,0,0.00,0,0.00,8,73.64,0,0.00,24.67,3.04,9.73,21.7,11.28,4.28,33.12,9.74,27.50,2.9,10.31,2.6,20.87,10,9.22,7.2,62.26,11.6,19.19,24.17,2.51,12.48
6037262501,3925,Los Angeles,90272,Pacific Palisades,-118.5202383,34.0503509,7.61,8.50,5-10%,0.050,60.87,11.35479283,58.56,0.150,51.19,438.52,41.27,53.36,56.18,0.17,27.65,673.5033163,53.19,981.4050584,56.68,16,79.15,0,0.00,0,0.00,7,68.85,0,0.00,43.66,5.37,58.39,11.69,1.38,2.67,5.75,7.62,10.98,1.4,3.34,0,0.00,8.3,5.79,8.8,75.06,12.3,22.19,13.66,1.42,2.84
6073010601,2126,San Diego,92118,Coronado,-117.1291938,32.623646,7.61,8.49,5-10%,0.039,22.81,11.46812776,60.31,0.111,40.61,300.98,19.76,12.73,5.84,0.00,0.00,773.0993244,55.99,790.3417083,43.55,5.4,46.30,0,0.00,0,0.00,7,68.85,0,0.00,28.42,3.50,17.31,23.87,14.67,1.9,1.59,5.97,3.43,1.9,5.35,2.7,21.58,17,24.65,5.9,47.45,25,77.95,20.98,2.18,8.99
6073008324,7222,San Diego,92014,Del Mar,-117.2502783,32.9516034,7.61,8.47,5-10%,0.044,36.29,9.479905939,44.29,0.207,63.35,304.70,20.30,25.32,17.98,0.00,0.00,19.4826002,14.50,2709.843109,94.20,6,49.09,15.5,61.64,0.025,16.41,9,78.41,0.5,20.37,39.30,4.84,45.80,8.46,0.36,4.3,33.73,6.64,6.13,1,1.87,4.7,35.73,9.3,7.79,4.6,31.32,8.7,7.91,15.17,1.57,3.88
6037621002,976,Los Angeles,90254,Hermosa Beach,-118.4052294,33.8696728,7.60,8.46,5-10%,0.040,24.97,11.90701301,73.44,0.042,15.11,431.52,39.78,44.71,43.52,0.00,0.00,2261.559977,75.14,1387.75272,75.05,0,0.00,2.5,18.91,0,0.00,5,52.00,0,0.00,33.64,4.14,29.37,14.32,3.15,4.76,45.87,7.38,9.57,0.6,0.78,NA,NA,16.2,22.91,1.5,2.11,15.2,37.76,17.71,1.84,5.75
6085511609,3439,Santa Clara,94304,Palo Alto,-122.1743786,37.4385528,7.60,8.45,5-10%,0.032,9.27,8.146122661,15.44,0.462,88.18,704.96,73.21,23.81,16.37,0.00,1.65,92.8271001,26.10,868.8292885,49.14,31,91.79,14.5,58.80,1.85,87.80,3,34.11,0,0.00,41.45,5.10,52.17,9.7,0.76,3.76,21.26,6.07,3.78,1,1.87,5.1,38.03,14.6,19.46,1.2,1.28,15.7,40.13,14.38,1.49,3.32
6079012600,8053,San Luis Obispo,93422,Atascadero,-120.6714705,35.4779752,7.59,8.44,5-10%,0.042,29.94,6.174587823,3.83,0.065,23.86,327.15,25.20,51.70,53.58,0.47,35.60,0.879766,5.94,1166.011312,67.16,0,0.00,0,0.00,0,0.00,5,52.00,5.5,77.03,29.03,3.57,18.59,39.02,39.72,3.21,11.51,8.4,16.48,3.1,11.36,0,0.00,16.8,24.23,2.8,10.14,16.9,46.27,20.48,2.12,8.51
6059042324,4515,Orange ,92677,Laguna Niguel,-117.7268281,33.5002639,7.58,8.42,5-10%,0.046,46.66,9.374942199,42.89,0.033,11.61,363.54,29.77,24.49,17.04,0.00,0.00,670.3736419,53.02,837.8095223,46.91,0,0.00,0,0.00,0,0.00,7,68.85,0,0.00,25.25,3.11,10.91,16.35,4.97,4.9,49.62,7.43,9.78,1.7,4.58,0.9,5.81,21.5,34.79,2.8,10.14,23.3,72.73,23.53,2.44,11.69
6065045116,1481,Riverside ,92260,Palm Desert,-116.3969632,33.7156735,7.58,8.41,5-10%,0.060,83.91,7.374677943,8.87,0.026,9.16,398.22,34.37,30.08,23.89,0.00,0.00,0.063451267,2.22,818.4007435,45.50,2,27.73,0,0.00,0,0.00,0,0.00,0,0.00,19.18,2.36,3.17,22.22,12.14,4.76,45.87,10.59,34.81,3.8,15.16,2.2,17.48,27.9,47.30,0.8,0.46,23.9,74.50,30.96,3.21,21.41
6059021824,2680,Orange ,92886,Yorba Linda,-117.7692769,33.8986741,7.57,8.40,5-10%,0.053,68.51,12.11874402,85.66,0.020,7.28,363.31,29.75,9.76,3.75,0.00,0.00,4444.426676,90.14,518.4179818,22.34,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,25.62,3.15,11.67,18.57,7.29,4.88,48.99,9.37,24.21,3.4,13.09,4.9,36.86,6,2.27,4.2,25.84,11.6,19.19,23.14,2.40,11.20
6081611600,2481,San Mateo,94025,Menlo Park,-122.1706821,37.4747978,7.55,8.39,5-10%,0.032,8.76,7.984283053,13.23,0.298,76.28,633.79,60.42,63.13,70.05,0.00,0.00,142.2592672,31.10,2789.642996,94.65,10.7,65.41,13,56.14,2.495,91.39,0,0.00,3.85,66.17,48.15,5.93,70.69,28.1,21.98,3.62,18.57,7.23,8.84,1.1,2.19,0.9,5.81,6.8,3.56,3.4,16.10,10.1,12.91,12.29,1.27,2.06
6111007506,7225,Ventura ,93065,Simi Valley,-118.7737363,34.2261536,7.55,8.37,5-10%,0.051,66.09,9.199451201,40.62,0.017,6.33,684.12,67.49,15.52,8.01,0.00,0.00,26.21620053,16.67,445.2763748,17.05,1,18.72,0,0.00,0,0.00,22,99.32,1,33.24,28.61,3.52,17.62,32.32,29.32,4.2,31.33,10.34,32.60,2.6,8.71,0.7,4.09,12.2,14.05,2.8,10.14,10.5,14.36,20.68,2.14,8.68
6019005518,5414,Fresno ,93619,Clovis,-119.6445547,36.8605423,7.54,8.36,5-10%,0.061,87.69,13.01783183,93.80,0.202,62.49,574.15,55.62,4.05,0.78,0.22,29.30,1296.400309,66.04,246.2733435,5.80,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,33.46,4.12,28.79,28.15,22.12,3.79,21.82,9.76,27.74,4.1,16.82,1.8,13.56,9.4,8.00,0.7,0.36,11.4,18.39,17.66,1.83,5.69
6001443103,3937,Alameda ,94539,Fremont,-121.9027992,37.5273674,7.54,8.35,5-10%,0.039,21.23,8.201895757,16.45,0.063,23.36,390.17,33.14,12.91,6.02,0.01,9.60,97.05603283,26.78,1945.841884,86.15,0.35,5.13,10,48.91,0,0.00,0,0.00,0,0.00,22.16,2.73,6.19,20.98,10.33,3.61,18.40,10.29,32.24,3.9,15.74,15.8,78.50,9,7.24,6.9,59.22,7.2,4.29,26.66,2.76,15.59
6037920012,1023,Los Angeles,91390,Santa Clarita,-118.3491278,34.5927585,7.53,8.34,5-10%,0.063,93.27,8.261776749,17.39,0.003,1.03,647.55,61.54,36.92,32.82,0.00,0.00,131.5972023,30.30,126.1712133,1.73,0,0.00,0,0.00,0,0.00,1,13.12,0,0.00,20.71,2.55,4.52,22.22,12.14,0,0.00,10.7,35.56,10.1,41.15,7.5,50.45,20,31.66,4.7,32.61,17.6,49.62,28.50,2.95,17.89
6073008335,10214,San Diego,92129,San Diego,-117.155987,32.9666949,7.50,8.32,5-10%,0.046,48.29,9.384063096,43.04,0.046,16.28,310.01,23.45,5.89,1.54,1.47,45.63,19.21486663,14.38,555.2680025,25.13,0,0.00,1.5,13.28,0,0.00,1,13.12,1,33.24,22.12,2.72,6.09,19.52,8.66,5.41,62.39,8.12,14.44,3,10.94,6.4,44.88,14.4,19.07,5.6,43.81,7.4,4.65,26.58,2.76,15.52
6111007202,4176,Ventura ,91362,Thousand Oaks,-118.8320102,34.1843442,7.50,8.31,5-10%,0.048,56.68,9.252471411,41.27,0.094,35.13,490.63,48.17,15.97,8.42,0.00,0.00,16.55019983,13.22,1133.591999,65.76,0,0.00,3,22.97,0,0.00,11,87.97,0,0.00,29.78,3.67,20.26,24.1,14.96,4.83,47.59,8.82,19.68,2.8,9.74,0.9,5.81,4.6,1.02,5.2,39.12,7.3,4.53,19.72,2.05,7.55
6053012800,5123,Monterey ,93940,Monterey,-121.9095446,36.5895988,7.48,8.30,5-10%,0.032,9.88,5.535733316,2.14,0.139,48.31,842.36,91.39,38.64,35.00,0.00,0.00,0.0014305,0.29,685.2595848,34.93,6.9,50.86,21.55,71.43,0,0.00,9,78.41,2.5,58.24,35.76,4.40,34.98,28.05,21.91,4.18,30.84,6.51,5.50,3.9,15.74,0.6,2.95,10.8,10.98,2.2,5.53,14.1,31.55,16.38,1.70,4.74
6037920015,5706,Los Angeles,91390,Santa Clarita,-118.527587,34.4734725,7.47,8.28,5-10%,0.063,92.45,9.376598108,42.94,0.029,10.18,830.15,90.57,9.58,3.56,0.00,0.00,93.5329666,26.18,593.0846763,27.91,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,24.48,3.01,9.43,22.24,12.19,4.57,40.47,11.96,45.80,5.1,21.54,3.4,27.02,5,1.28,3.7,19.73,7.7,5.36,23.90,2.48,12.12
6059062634,5279,Orange ,92656,Aliso Viejo,-117.732059,33.5918953,7.47,8.27,5-10%,0.048,55.48,9.573419193,45.14,0.115,41.88,174.71,5.24,18.38,10.50,0.00,0.00,1063.062337,62.42,1131.629026,65.70,0,0.00,0,0.00,0.35,63.48,8,73.64,0.5,20.37,34.36,4.23,31.46,20.46,9.78,3.95,25.43,9.05,21.52,2.4,7.63,6.2,43.95,8,5.36,2.7,9.23,9.2,9.55,17.03,1.77,5.21
6081612700,2245,San Mateo,94025,Menlo Park,-122.1886855,37.4439637,7.47,8.26,5-10%,0.032,8.95,8.045471495,13.99,0.139,48.26,424.03,38.71,51.68,53.53,0.00,0.00,87.3373642,25.26,486.1576171,19.91,12.4,71.62,22.75,72.68,0.7,77.89,3,34.11,0.5,20.37,35.83,4.41,35.17,28.03,21.88,4.95,51.01,7.29,9.17,0.1,0.04,0,0.00,9.8,8.76,2.2,5.53,9.9,12.16,16.33,1.69,4.68
6067000100,3815,Sacramento ,95819,Sacramento,-121.432632,38.5777705,7.46,8.25,5-10%,0.046,46.75,9.04659681,38.29,0.225,66.38,252.98,10.98,55.85,59.84,0.00,0.00,179.1206996,33.28,799.0198636,44.20,0.25,4.82,0.3,3.58,0.025,16.41,7,68.85,0.5,20.37,32.58,4.01,26.60,30.85,26.48,3.77,21.44,8.98,20.86,1.6,4.11,1,6.66,12,13.62,5,36.44,7.1,4.09,17.95,1.86,5.94
6065044921,2514,Riverside ,92270,Rancho Mirage,-116.4039612,33.7973075,7.46,8.23,5-10%,0.061,85.90,7.120200554,7.34,0.120,43.39,398.22,34.37,10.50,4.34,0.00,0.00,0.260809333,3.95,1110.92401,64.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,20.32,2.50,4.14,27.46,20.92,3.7,20.27,8.41,16.53,8.4,35.38,1.2,8.54,17.1,24.87,NA,NA,27.6,84.38,28.77,2.98,18.23
6013337300,5940,Contra Costa,94518,Concord,-122.0080941,37.9402165,7.46,8.22,5-10%,0.038,20.32,8.803631434,32.88,0.032,11.41,252.41,9.97,25.01,17.57,0.00,0.00,899.8233438,59.07,1057.785667,61.65,2,27.73,0,0.00,0,0.00,1,13.12,0,0.00,20.46,2.52,4.33,30.99,26.77,5.22,58.02,9.39,24.55,2.2,6.70,2.9,23.01,12.8,15.20,6.1,50.06,8.8,8.30,28.55,2.96,17.96
6027000100,2869,Inyo ,93514,Bishop,-118.2425011,37.3448259,7.45,8.21,5-10%,0.050,62.43,3.771471037,0.35,0.003,1.49,638.35,60.83,16.26,8.69,0.00,3.94,0.003513967,0.72,252.1929298,6.03,0,0.00,3.3,24.18,0,0.00,0,0.00,0,0.00,13.65,1.68,0.40,64.9,74.26,3.47,15.67,14.09,60.78,10.3,41.65,4.5,34.49,24.5,40.55,5.8,46.14,10.4,13.89,42.79,4.44,39.51
6061021902,4718,Placer ,95722,Meadow Vista,-121.0246048,39.0089065,7.45,8.20,5-10%,0.056,76.00,6.844767315,6.26,0.023,8.06,686.79,67.77,23.65,16.22,0.00,0.00,0.111679167,2.75,416.3802053,15.25,2,27.73,3,22.97,0,0.00,2,24.15,7,83.46,26.58,3.27,13.37,18.61,7.34,4,26.64,8.89,20.18,5.7,24.29,0.3,0.51,19.5,30.54,4.6,31.32,16.2,42.68,21.96,2.28,10.04
6075013102,2959,San Francisco,94109,San Francisco,-122.4274293,37.7926193,7.45,8.18,5-10%,0.028,1.94,8.692251301,29.61,1.037,98.36,257.97,13.56,49.71,50.95,0.00,0.00,614.8123474,50.98,1463.189718,77.31,4,39.89,19.15,67.97,0.975,80.99,10,84.20,0,0.00,45.10,5.55,62.28,24.04,14.89,2.78,6.79,4.35,0.29,1.3,2.97,1.3,9.47,10.4,10.01,3.4,16.10,18.6,54.21,12.94,1.34,2.43
